INTENSIDAD,TENSION,T1,T2,SOC
-31.99951171,3.15495537,38.23915,36.96916,55.87960607
31.99951171,3.33989471,39.71149,38.3452,15.50595775
-32.00181582,3.22209506,39.75898,38.36892,94.9578547
32.00181582,3.49340047,40.45953,39.21115,86.6923901
31.99951171,3.48577096,40.32892,39.03322,84.49022756
-31.99490349,2.98558022,39.08218,37.8707,10.78580218
31.99951171,3.46196689,40.0677,38.74852,73.49764306
-31.9972076,3.15007248,38.13229,36.88612,52.41030005
-31.99951171,3.21751736,39.65212,38.32148,92.22785661
31.9972076,3.45281147,39.67587,38.35706,65.55030709
31.9972076,3.31609064,39.98458,38.6299,8.812950962
31.99951171,3.49156939,40.5189,39.29419,86.8097229
-31.99951171,3.07103075,38.4885,37.33689,22.96580065
31.99951171,3.24773022,40.34079,38.96204,4.931706232
31.99951171,3.48546578,40.34079,39.00949,84.20412043
-31.9972076,3.12291142,37.95419,36.75564,40.02365214
0,3.34752422,40.86324,39.51958,99.84486965
31.9972076,3.61242084,40.98197,39.69751,98.25386331
31.99490349,3.35332265,39.6165,38.21471,18.62232547
31.99951171,3.5523003,40.78012,39.47213,95.04427458
31.9972076,3.48088808,40.41203,39.00949,83.0919385
31.99951171,3.31731136,40.03208,38.7248,9.455801915
0,2.86076143,41.70626,40.37367,0.213405069
32.00181582,3.52758068,40.66138,39.32978,92.59941489
-31.9972076,3.05912871,38.63099,37.41993,20.20747421
32.00181582,3.49156939,39.98458,39.04508,86.72801606
0,3.34691386,40.72075,39.31792,100
-31.9972076,3.18699931,39.23654,37.88256,79.72603854
31.99490349,3.46105135,39.93709,38.535,71.97102782
-31.9972076,3.09758145,38.0848,36.79123,31.17343827
-31.99951171,3.19676509,39.35528,38.00119,83.70193048
32.00411994,3.54100862,40.75637,39.37723,94.5237714
31.9972076,3.457084,39.83022,38.47569,69.0926885
-31.9972076,3.03532464,38.80909,37.55042,15.97674163
-31.99951171,3.21202411,39.569,38.20285,90.1811568
-31.99951171,3.18486305,39.11781,37.83512,77.70738273
-31.9972076,3.10582132,38.07292,36.92171,34.11906791
-31.99951171,2.31692988,40.34079,39.09253,1.790951096
0,3.36308843,41.13633,39.72124,99.69177997
31.9972076,3.54833295,40.80386,39.47213,95.02390783
31.99951171,3.39147021,39.3909,38.10795,26.92258915
-31.9972076,3.15953307,38.39351,37.1471,58.87576664
0,3.34447242,40.64951,39.31792,99.69177997
31.9972076,3.3307393,39.69962,38.35706,12.89849547
31.9972076,3.3417258,39.67587,38.26216,15.76893327
-31.99490349,3.04936294,38.73785,37.50297,18.28861011
-31.99951171,3.21538109,39.59275,38.26216,91.37963162
-31.99951171,3.11741817,38.01355,36.77936,38.13037853
32.00181582,3.20653086,40.60201,39.21115,3.4160005
31.99490349,3.47753109,40.25768,38.99763,81.4641289
-31.99490349,3.16289006,38.50037,37.25386,62.18231564
-31.99951171,3.17174029,38.7141,37.41993,68.36125435
32.00181582,3.40947585,39.29591,37.93002,33.7331788
-31.99951171,3.18364233,39.14155,37.82325,77.56724281
-31.9972076,3.09910735,38.15604,36.8624,31.807199
-31.9972076,3.09391928,38.21541,36.96916,30.24814988
-31.99951171,3.11436637,38.02543,36.77936,36.68814089
31.9972076,3.4039826,39.22467,37.89443,30.88881122
31.99951171,3.44487678,39.48589,38.08423,59.50247734
0,3.42046235,41.16008,39.87545,99.29782719
31.99951171,3.30083162,40.11519,38.79597,7.090536505
31.99951171,3.52635996,40.66138,39.40095,92.56930703
-31.9972076,3.18028534,39.07031,37.7758,75.2216203
31.99951171,3.45799954,39.83022,38.61803,69.9783868
31.99951171,3.47417411,40.19831,38.92646,79.4627903
31.9972076,3.43633173,39.27216,37.84698,50.429281
32.00181582,3.46715496,40.04395,38.74852,75.97496297
-31.99951171,2.62149996,39.86584,38.61803,4.017080524
31.9972076,3.43724727,39.27216,38.08423,50.98289486
31.99951171,3.13389792,40.73262,39.27047,1.744451401
0,2.90196078,41.70626,40.56347,0.509157287
-31.9972076,3.09819181,38.10854,36.83868,31.42230527
-31.9972076,3.14366369,38.12042,36.82681,49.31682287
-31.9972076,3.22270542,39.72336,38.40451,94.47104197
-31.99951171,3.13054093,37.96606,36.75564,42.92684033
31.99490349,3.54345006,40.76825,39.47213,94.15851583
32.00411994,3.2745861,40.41203,38.96204,5.671221597
32.00181582,3.38445106,39.37902,38.13168,25.16491122
31.99951171,3.36003662,39.54526,38.26216,19.88768002
-31.99951171,3.08293278,38.29852,37.0522,26.25620383
-31.99951171,3.09147784,38.19166,36.93357,29.52857131
-31.99951171,3.06797894,38.536,37.23013,21.81608746
-31.99951171,2.99900816,39.05844,37.7758,12.05230957
-31.9972076,3.14427405,38.06105,36.8624,50.10200588
-31.99951171,3.19371328,39.33153,37.98933,82.96427963
31.99951171,3.42534524,39.27216,37.93002,43.87514759
32.00181582,3.397879,39.23654,37.94188,29.27881034
0,2.9111162,41.45692,40.1127,0.125640981
31.99951171,3.4430457,39.42652,38.20285,57.06812384
-31.99951171,3.04600595,38.69035,37.46738,17.95921527
-31.9972076,3.19920653,39.42652,38.10795,85.05571783
-31.99490349,3.19432364,39.3909,37.97747,83.04989122
31.9972076,3.45006485,39.65212,38.36892,63.50206006
-31.99951171,3.135729,38.00168,36.79123,45.5654039
32.00181582,3.32005798,39.96083,38.57058,10.22883925
31.99951171,3.31853208,39.98458,38.57058,9.627724397
31.9972076,3.47234302,40.15081,38.79597,78.82573805
-31.99490349,3.22972457,39.97271,38.535,96.96178675
31.99951171,3.4180209,39.14155,37.82325,38.71773404
0,2.92210269,41.26694,39.87545,0.213405069
31.99951171,3.36583505,39.54526,38.14354,21.16586646
-31.9972076,3.19310292,39.28403,38.03678,82.38559168
-31.9972076,3.04295415,38.70223,37.55042,16.79049437
31.9972076,3.34752422,39.65212,38.30961,17.42493455
-31.99951171,3.17509728,38.84471,37.62159,71.11198336
31.9972076,3.4430457,39.45027,38.19099,57.23886888
32.00181582,3.41405356,39.14155,37.81139,36.95463021
31.9972076,3.34081025,39.64025,38.30961,15.52907116
-32.00181582,3.10704204,38.04918,36.75564,34.87018929
0,3.37682155,41.1482,39.78055,99.06880096
0,2.53910124,41.30256,40.04152,-1.0764e-12
-31.99951171,3.0795758,38.34602,37.0522,25.57095071
-31.99951171,3.20469978,39.50964,38.2503,87.45434977
-31.99951171,3.11100938,38.04918,36.79123,35.60875598
31.9972076,3.41924163,39.27216,38.02491,40.03747079
-31.99951171,3.18577859,39.1653,37.83512,78.31557246
0,2.8876173,41.6469,40.30249,-1.0764e-12
-32.00181582,3.16258488,38.47663,37.15896,61.1545325
0,3.36278325,41.11258,39.76869,99.29782719
0,3.34752422,40.82761,39.51958,100
-31.9972076,3.11924926,37.97793,36.68446,39.18787575
0,2.92057679,41.18382,39.76869,0.125640981
31.99951171,3.44884413,39.67587,38.49941,63.1837086
31.9972076,3.46562905,40.04395,38.67735,74.96932908
0,2.90623331,41.43317,40.04152,-1.0764e-12
0,2.92912184,41.10071,39.79241,0.292987095
-31.9972076,3.05546654,38.64286,37.33689,18.94923828
31.9972076,3.41680018,39.18905,37.94188,38.41038661
32.00181582,3.43205921,39.18905,37.82325,47.26498092
-32.00181582,3.12657359,37.96606,36.77936,41.36555596
31.99951171,3.4415198,39.35528,38.08423,55.11591069
0,2.92423896,41.04134,39.5433,0.125640981
31.99951171,3.37163348,39.54526,38.21471,22.57987699
32.00181582,3.46837568,40.0677,38.74852,76.58432964
31.99951171,3.39848936,39.33153,38.00119,28.8415137
-31.99490349,3.17265583,38.84471,37.50297,69.85772927
-31.9972076,3.11406119,37.97793,36.7675,36.78562695
-31.9972076,3.22331579,39.77085,38.35706,94.61781226
31.99951171,3.40947585,39.1653,37.8707,34.19616563
31.99951171,3.4274815,39.24842,37.94188,44.83458828
-31.99951171,3.18394751,39.12968,37.91815,77.44115183
31.9972076,3.41832609,39.18905,37.93002,39.01002095
-31.99951171,3.19401846,39.31966,37.94188,82.62249375
31.9972076,3.36003662,39.64025,38.32148,20.24922786
31.99951171,3.38780804,39.46214,38.21471,26.30032502
0,2.91721981,41.16008,39.74496,0.060523545
31.99951171,3.43785763,39.35528,38.13168,52.39013584
-31.9972076,2.02761883,40.83949,39.59075,0.119926955
-31.99951171,2.97215229,39.12968,37.82325,10.10021289
31.99951171,3.46318761,39.97271,38.67735,73.49934729
-31.99951171,3.18822004,39.22467,37.8707,80.10686035
32.00181582,3.41924163,39.12968,37.84698,39.46937262
31.99951171,3.45677882,39.81835,38.51127,68.73289036
0,2.84946975,41.73001,40.38553,0.292987095
32.00181582,3.4274815,39.14155,37.83512,44.23484462
-31.99951171,3.23308156,39.97271,38.6299,97.40828789
31.9972076,3.50194553,40.61389,39.3535,89.32827315
0,3.35057603,40.93447,39.48399,100
31.99951171,3.44762341,39.66399,38.46382,61.74456053
32.00181582,3.44701305,39.54526,38.16726,60.4263437
-31.99951171,3.11192493,38.00168,36.88612,36.27776001
-31.9972076,2.01174945,40.87511,39.53144,0.110896165
-31.99951171,3.09391928,38.12042,36.88612,30.21484284
0,3.34599832,40.72075,39.3535,99.18001769
-31.99490349,3.1512932,38.21541,36.93357,53.60179816
-32.00181582,3.10185397,38.04918,36.79123,33.19109232
-31.9972076,3.14305333,38.06105,36.81495,48.69241203
31.99951171,3.32677195,39.78273,38.41637,11.93112692
0,2.94285496,41.25507,39.99407,0.696165579
-31.99951171,3.16350042,38.54787,37.23013,62.62902361
0,3.35851072,41.07696,39.61448,99.18001769
31.99951171,3.39604791,39.33153,37.95374,28.13028615
-31.9972076,3.17418173,38.86846,37.47924,70.57730784
32.00181582,3.41100175,39.20092,37.97747,34.19227096
31.99951171,3.28892958,40.17456,38.83156,6.062146491
0,3.37865263,41.1482,39.89917,99.39295012
32.00181582,3.42687114,39.14155,37.8707,43.75509405
31.99490349,3.44975967,39.66399,38.39265,63.59507004
31.99951171,3.49034867,40.40016,39.08067,85.69945312
-31.9972076,3.1482414,38.15604,36.81495,51.56293802
31.99951171,3.34996567,39.55713,38.14354,17.57601417
-31.99951171,3.15709163,38.29852,37.18269,57.07676041
31.99951171,3.43633173,39.22467,37.93002,50.98702266
31.9972076,3.44884413,39.54526,38.21471,61.71234573
-31.9972076,3.15678645,38.33414,37.04034,57.35210373
0,3.36156252,41.1482,39.78055,99.29782719
-31.99951171,3.07713436,38.38164,37.25386,25.00457443
-31.99951171,3.20622568,39.46214,38.04864,87.66174359
-31.9972076,3.18242161,39.09406,37.74022,76.38600365
0,2.17257954,41.00572,39.68565,0.388484217
-31.9972076,3.10795758,38.06105,36.92171,35.07848269
-31.99951171,3.16899367,38.69035,37.31317,66.43372217
32.00181582,3.45799954,39.81835,38.57058,69.86789855
-31.99951171,3.20378424,39.48589,38.10795,86.7002231
32.00181582,3.32524605,39.80648,38.41637,11.4922042
31.99951171,3.36400397,39.48589,38.14354,20.81421208
-31.99951171,3.18638895,39.18905,37.88256,78.6647177
-31.9972076,3.08628977,38.23915,36.98102,28.27368516
-31.99951171,3.06370642,38.51225,37.25386,21.43736209
31.99490349,3.56328679,40.91073,39.47213,96.16429439
31.99951171,3.40703441,39.29591,38.00119,32.60188472
-31.99951171,3.22423133,39.75898,38.42824,95.07067632
31.9972076,3.42168307,39.12968,37.88256,41.02847355
31.9972076,3.47722591,40.19831,38.95018,81.13205952
0,2.85313191,41.73001,40.37367,0.292987095
0,3.34721904,40.78012,39.43654,99.39295012
0,2.24124514,41.00572,39.69751,0.292987095
31.99951171,3.4586099,39.97271,38.58245,71.21898947
31.9972076,3.43663691,39.3434,38.10795,51.19084125
31.99951171,3.44762341,39.54526,38.23844,61.10341906
-31.9972076,2.12802319,40.697,39.36536,1.288621957
0,2.91325246,41.69439,40.30249,0.509157287
32.00181582,3.44060426,39.45027,38.1554,54.96512425
-31.9972076,3.18638895,39.17717,37.91815,78.88031718
-31.99951171,3.11711299,38.01355,36.82681,38.19660684
31.9972076,3.42565042,39.17717,37.91815,43.92699631
-31.9972076,3.15068284,38.19166,36.93357,53.18765411
31.99951171,3.44914931,39.72336,38.46382,63.42357935
31.9972076,3.44853895,39.54526,38.26216,62.86073166
31.99951171,3.43877317,39.29591,38.00119,52.54201307
-31.9972076,3.15800717,38.36976,37.0522,58.22463415
31.99951171,3.40886549,39.18905,37.94188,33.59647952
0,3.34599832,40.73262,39.41282,99.69177997
31.99490349,3.56603342,40.86324,39.47213,96.09521439
-31.99951171,3.18974594,39.29591,37.97747,81.16522979
-31.99951171,3.19371328,39.33153,37.97747,82.50255859
-31.99951171,3.1903563,39.29591,37.89443,81.09810543
31.99951171,3.43663691,39.3434,38.09609,51.31077684
32.00181582,3.44213016,39.37902,38.10795,56.62400817
-31.9972076,3.22514687,39.78273,38.36892,95.09754555
0,2.84855421,41.69439,40.37367,0.060523545
-31.9972076,3.17235065,38.80909,37.56228,69.64587126
31.99951171,3.40550851,39.31966,38.00119,31.69439595
31.9972076,3.45159075,39.78273,38.46382,65.5823319
31.9972076,3.45189593,39.67587,38.39265,65.01497642
31.99490349,3.416495,39.14155,37.7758,38.27386881
0,3.34538796,40.66138,39.31792,99.18001769
-31.99951171,3.15037766,38.15604,36.8624,52.97590836
-31.9972076,2.79240101,39.569,38.36892,5.816026733
0,2.87907225,41.69439,40.30249,0.125640981
-31.99951171,3.07011521,38.50037,37.28945,22.39421402
32.00181582,3.58739605,40.91073,39.57889,97.52215033
31.99490349,3.48851759,40.40016,39.08067,85.42173267
31.9972076,3.46196689,40.04395,38.7248,73.0754965
31.99951171,3.30052644,40.25768,38.98577,6.93729484
-31.99951171,3.19401846,39.31966,37.91815,82.62459947
31.9972076,3.3588159,39.59275,38.23844,19.82160236
31.9972076,3.38292515,39.53338,38.2503,25.16628958
-31.9972076,3.12840467,37.97793,36.79123,42.20724449
0,3.36095216,41.08883,39.74496,100
-31.9972076,3.08018616,38.36976,37.09965,25.41419534
-31.9972076,3.09514,38.16791,36.88612,30.76111577
-31.9972076,3.09452964,38.15604,36.93357,30.45470539
31.9972076,3.42687114,39.14155,37.91815,43.95290245
31.9972076,3.64660105,41.05321,39.72124,99.07568118
0,2.92881666,41.58753,40.37367,0.696165579
-32.00411994,2.93644617,39.27216,38.02491,8.263272853
-31.99951171,3.05546654,38.64286,37.33689,19.1810798
-31.99951171,3.17418173,38.80909,37.5267,70.16022647
0,2.92423896,41.1957,39.79241,0.213405069
-31.99951171,2.33310445,40.35266,39.08067,1.559118207
31.9972076,3.64995804,41.10071,39.76869,99.54068733
31.9972076,3.48485542,40.34079,39.03322,84.13042122
0,2.86289769,41.78938,40.46857,0.509157287
31.99951171,3.36766613,39.46214,38.1554,21.4138896
0,3.34752422,40.81574,39.53144,100
0,3.35912108,41.11258,39.67379,99.84486965
0,2.93278401,41.1957,39.87545,0.388484217
31.99490349,3.4119173,39.20092,37.94188,34.95799955
-31.99490349,3.11497673,38.01355,36.89799,37.35711038
32.00181582,3.35973144,39.54526,38.29775,19.80005489
31.9972076,3.32402533,39.86584,38.47569,11.18679942
-31.99951171,3.15831235,38.33414,37.13523,57.79636445
-31.99490349,3.1342031,38.02543,36.83868,44.75958476
0,3.35759518,41.10071,39.74496,99.29782719
31.99951171,3.17540246,40.76825,39.43654,2.792735031
32.00181582,3.44914931,39.59275,38.27402,62.43196705
-31.9972076,3.18791485,39.27216,37.89443,79.77890115
0,3.34813458,40.81574,39.41282,99.29782719
-31.99951171,3.2043946,39.45027,38.0605,86.83080251
-31.9972076,3.08354314,38.28665,37.07592,26.73680009
31.99951171,3.22331579,40.60201,39.27047,3.992115984
-32.00181582,2.80216678,39.53338,38.32148,5.504730513
-31.9972076,3.17174029,38.7141,37.44366,68.59345858
31.99951171,3.37499046,39.55713,38.30961,23.36739562
-31.9972076,3.14335851,38.02543,36.77936,48.81233898
-31.9972076,2.64347295,39.81835,38.49941,3.708840398
31.99951171,3.34264134,39.65212,38.21471,15.84212296
31.9972076,3.42351415,39.09406,37.91815,42.15393034
31.9972076,3.40947585,39.27216,38.04864,33.9210972
31.99951171,3.44792859,39.54526,38.16726,61.23262064
0,3.3853666,41.21944,39.91104,99.84486965
-31.9972076,3.1107042,38.04918,36.70819,35.61183648
-31.99951171,3.13481346,38.00168,36.81495,44.85461431
-31.9972076,3.20531014,39.50964,38.16726,87.57428536
-31.99951171,3.1747921,38.86846,37.47924,70.75126182
31.99951171,3.4415198,39.3434,38.10795,54.78930659
-31.9972076,3.0109102,38.96345,37.71649,12.97850083
-31.9972076,3.19432364,39.29591,37.98933,82.63313801
31.9972076,3.45159075,39.74711,38.45196,65.15970173
31.9972076,3.42961776,39.20092,37.94188,45.96574418
31.9972076,3.43022812,39.1653,37.84698,46.12066192
31.9972076,3.44579232,39.55713,38.29775,59.75736732
-31.9972076,2.99107347,39.08218,37.83512,11.29950748
31.9972076,3.56725414,40.9226,39.50771,96.40414787
32.00181582,3.37621118,39.53338,38.23844,23.54178268
-31.99951171,3.12565805,38.00168,36.79123,41.52147321
-31.99951171,2.32211795,40.32892,39.04508,2.248071277
-31.99951171,3.13359274,38.00168,36.72005,44.48683877
-31.9972076,3.10246433,38.06105,36.81495,32.97332473
-31.99951171,3.20714122,39.55713,38.21471,88.44669487
-31.99951171,3.11161975,37.97793,36.7675,36.54929491
0,3.3463035,40.697,39.29419,99.06880096
-31.9972076,3.16166934,38.42913,37.19455,60.53139548
-31.99951171,3.11100938,38.06105,36.79123,36.00469942
-31.9972076,3.18822004,39.24842,37.93002,80.2585999
-31.9972076,3.15648127,38.33414,36.99289,56.95989712
31.99951171,3.50926986,40.56639,39.2586,90.17056239
-31.9972076,3.21660182,39.65212,38.1554,92.7990417
0,2.88639658,41.69439,40.31436,0.213405069
0,2.86686503,41.70626,40.34995,-1.0764e-12
0,2.87541009,41.76563,40.3618,0.696165579
0,2.93247883,41.20757,39.89917,0.388484217
-31.99951171,3.21446555,39.64025,38.26216,91.53185458
31.99951171,3.33836881,39.66399,38.35706,14.85033771
31.99951171,3.51293202,40.67326,39.3535,91.24713768
-31.99951171,3.22880903,39.87772,38.61803,96.99678436
31.99951171,3.44121462,39.48589,38.2503,55.86802315
-31.99951171,3.15922789,38.34602,37.09965,58.75804946
31.99951171,3.47692073,40.2933,38.99763,81.35114899
0,2.89219501,41.69439,40.3618,0.292987095
31.9972076,3.11528191,40.87511,39.57889,1.592564438
32.00181582,3.47966735,40.2933,38.98577,82.77015335
-31.9972076,3.19615473,39.37902,38.08423,84.04374227
31.9972076,3.4024567,39.28403,37.88256,30.28068768
-31.99951171,3.14579995,38.07292,36.87426,50.2428017
0,2.88914321,41.78938,40.38553,0.696165579
31.99951171,3.4134432,39.18905,37.8707,35.83922199
31.99951171,3.47600519,40.23393,38.96204,80.45565776
31.99951171,3.3276875,39.85397,38.51127,12.38764362
31.9972076,3.43968872,39.31966,38.04864,53.350089
31.99490349,3.46929122,40.13894,38.81969,77.626478
-31.99951171,3.15495537,38.23915,36.94544,55.88050357
-31.99951171,2.93064775,39.24842,38.08423,8.026397314
-31.99951171,3.22026398,39.67587,38.3452,93.27175601
31.9972076,3.45037003,39.64025,38.36892,63.74191354
32.00181582,3.31578546,39.91334,38.49941,8.460838878
31.9972076,3.45616846,39.81835,38.535,68.29931573
0,3.34233616,40.41203,39.04508,99.54068733
-31.9972076,2.83268482,39.49776,38.13168,6.262510601
31.9972076,3.32646677,39.80648,38.42824,11.81119176
31.9972076,3.41130694,39.28403,37.98933,35.1204177
31.9972076,3.5397879,40.72075,39.3535,94.40381862
31.99951171,3.46684977,40.0677,38.74852,76.53348168
-31.9972076,3.02983139,38.82096,37.58601,15.10337637
-31.99951171,3.19829099,39.42652,38.00119,84.75679367
-31.99951171,3.12993057,38.01355,36.79123,42.96060444
-31.9972076,3.14122225,38.02543,36.82681,47.96405354
31.99951171,3.43144884,39.14155,37.82325,47.62883743
31.99951171,3.40276188,39.23654,38.02491,30.71802762
31.9972076,3.42046235,39.24842,37.98933,40.63710513
-31.9972076,2.854963,39.45027,38.23844,6.775450146
31.99951171,3.44701305,39.53338,38.21471,60.5775271
31.9972076,3.45891508,39.87772,38.67735,70.67071159
-31.9972076,2.92393378,39.28403,38.00119,8.181322882
0,3.34203098,40.25768,38.84342,99.84486965
31.9972076,3.42809186,39.24842,37.94188,45.19437735
0,2.91630426,41.31443,39.99407,0.125640981
32.00411994,3.64263371,41.08883,39.74496,99.04596193
-32.00411994,3.20408942,39.46214,38.10795,87.52190592
-31.99951171,3.04081788,38.74972,37.58601,16.54165328
-31.9972076,3.08354314,38.28665,37.02847,26.59172307
31.9972076,3.45983062,40.0202,38.67735,72.2983571
-31.99951171,3.14152743,38.07292,36.83868,48.08182253
31.99951171,3.42320897,39.22467,37.8707,42.2519188
-31.99951171,3.19584955,39.33153,37.95374,83.35273385
-31.99951171,3.12687877,38.00168,36.83868,41.60543535
-31.9972076,2.14572366,40.61389,39.29419,0.710556416
0,2.92179751,41.5994,40.19573,0.509157287
-31.99951171,3.14244297,38.06105,36.7675,48.56455041
31.99951171,3.37041276,39.45027,38.09609,22.56231897
0,2.91355764,41.1957,39.79241,-1.0764e-12
32.00181582,3.02830549,40.9701,39.47213,0.370323352
31.9972076,3.41466392,39.12968,37.93002,36.71088209
31.9972076,3.57030594,40.87511,39.50771,96.33505966
31.9972076,3.42107271,39.12968,37.8707,40.66868405
31.99951171,3.50316625,40.5189,39.09253,89.04768114
-31.99951171,3.16777295,38.65473,37.34876,65.47208942
32.00181582,3.43358511,39.1653,37.8707,48.27950946
-31.99951171,3.15220874,38.23915,36.98102,54.77938641
32.00181582,3.36614023,39.50964,38.1554,21.23932386
32.00181582,3.4866865,40.40016,39.09253,84.53355119
-31.9972076,3.13115129,37.96606,36.82681,43.17556052
-31.9972076,3.18730449,39.23654,37.93002,79.93174117
31.99951171,3.55291066,40.78012,39.47213,94.8780944
0,2.93339437,41.49254,40.23132,0.696165579
-31.9972076,3.17082475,38.74972,37.50297,69.05183097
-31.99951171,3.14274815,38.0848,36.75564,48.684486
-31.9972076,3.11406119,38.04918,36.70819,36.84423085
-31.9972076,3.17387655,38.90408,37.63346,70.54437751
-31.99951171,3.1793698,39.01094,37.70463,74.77485145
-31.99951171,3.13206683,38.01355,36.8624,44.07309197
-31.99951171,3.21934844,39.66399,38.30961,92.82751686
31.99951171,3.43419547,39.20092,37.83512,48.82410777
32.00181582,3.48485542,40.34079,39.08067,84.05379155
-31.9972076,3.23582818,39.98458,38.60617,97.25631537
31.99951171,3.47203784,40.19831,38.93832,78.9524307
31.99951171,3.53124285,40.75637,39.46027,93.46472053
32.00181582,3.52056153,40.67326,39.3535,92.26538276
-31.9972076,3.1497673,38.17979,36.87426,52.52240461
-31.99490349,3.07499809,38.45288,37.20641,23.83335345
31.99951171,3.44975967,39.60463,38.23844,63.06496772
0,2.90287633,41.62315,40.26691,0.292987095
32.00181582,3.43389029,39.20092,37.88256,48.55264334
31.99490349,3.37651637,39.55713,38.27402,23.72714151
31.9972076,3.46135653,40.04395,38.74852,72.89799145
31.99951171,3.44609751,39.54526,38.23844,59.34690697
-31.9972076,3.08232242,38.29852,37.04034,26.23194264
-31.9972076,3.12046998,38.00168,36.72005,39.66760904
31.99951171,3.5693904,40.82761,39.47213,96.56264876
-31.9972076,3.11436637,37.96606,36.75564,36.66569999
31.9972076,3.45006485,39.66399,38.39265,63.95484227
0,3.42046235,41.1482,39.88731,99.39295012
0,3.36736095,41.13633,39.78055,99.29782719
-31.9972076,3.18760967,39.22467,37.94188,79.38433902
31.9972076,3.36552987,39.6165,38.2503,21.38286605
31.99951171,3.61486229,40.98197,39.57889,98.72150494
-31.9972076,3.16899367,38.66661,37.28945,66.20247589
-31.9972076,3.08659495,38.22728,37.08778,27.93611195
-31.99490349,3.09697108,38.16791,36.92171,31.20757329
0,2.84977493,41.70626,40.32622,-1.0764e-12
-31.9972076,3.14946212,38.15604,36.83868,52.37624811
-31.99951171,3.14946212,38.21541,36.93357,52.19513628
-31.99951171,2.94041352,39.22467,37.97747,8.275333397
31.9972076,3.3478294,39.60463,38.27402,17.32805148
31.99951171,3.31639582,39.91334,38.57058,8.765911437
31.9972076,3.43450065,39.33153,38.04864,50.11149088
31.99951171,3.34843977,39.55713,38.14354,17.2162251
-31.99951171,3.21538109,39.64025,38.27402,91.4974874
-32.00181582,3.21324483,39.60463,38.21471,90.30889751
31.99951171,3.50164034,40.55452,39.19929,89.24663554
0,2.93400473,41.49254,40.21946,0.696165579
0,2.91783017,41.1482,39.72124,0.060523545
31.99951171,3.45372702,39.72336,38.49941,67.29837952
0,2.86747539,41.73001,40.32622,0.125640981
-31.99951171,3.24681468,40.03208,38.71293,98.42870619
-31.99951171,3.0685893,38.51225,37.242,21.93602305
-31.9972076,3.07133593,38.47663,37.23013,22.65823412
-31.99951171,3.15465019,38.27478,36.96916,55.76056798
-31.99951171,3.23002976,39.91334,38.535,96.41678437
31.99951171,3.1668574,40.78012,39.46027,2.552013758
31.99951171,3.43816281,39.23654,38.03678,51.51784555
31.9972076,3.53612573,40.72075,39.3535,93.72501892
0,2.9095903,41.4213,40.04152,0.060523545
-32.00181582,3.16014343,38.42913,37.09965,60.2965229
32.00411994,3.56267643,40.81574,39.59075,95.41434047
31.99490349,3.49858854,40.5189,39.09253,88.29998607
-31.9972076,3.17448692,38.82096,37.56228,70.52002417
0,2.0593576,40.91073,39.53144,0.696165579
32.00181582,3.47997253,40.2933,39.03322,82.89009749
31.99951171,3.42320897,39.11781,37.74022,42.47163708
-31.9972076,3.1497673,38.13229,36.92171,52.2903731
-31.99951171,3.11741817,37.97793,36.7675,37.88965303
-31.99490349,3.16868849,38.66661,37.44366,66.49975165
-31.9972076,3.21965362,39.74711,38.3452,93.41935471
0,2.88151369,41.80125,40.40926,0.696165579
-31.9972076,3.09544518,38.15604,36.87426,30.46283868
-32.00181582,3.14366369,38.04918,36.77936,49.16337361
31.9972076,3.45616846,39.83022,38.52314,68.87184354
31.9972076,3.50255589,40.56639,39.21115,89.13946525
31.99951171,3.4430457,39.43839,38.03678,57.34361252
-31.99951171,3.14885176,38.12042,36.8624,51.93056676
32.00181582,3.40459297,39.3434,38.00119,31.45759472
32.00181582,3.43144884,39.17717,37.89443,46.87346001
31.9972076,3.46562905,40.04395,38.81969,75.6939246
-31.99951171,3.17692836,38.95157,37.63346,72.67020407
-31.99951171,3.14305333,38.07292,36.77936,49.38238413
-31.9972076,3.18272679,39.08218,37.76394,76.60165494
-31.99951171,3.12596323,37.97793,36.75564,41.82647386
-32.00181582,3.23674372,40.00833,38.60617,97.37624233
-31.99951171,3.12748913,37.96606,36.83868,41.84529789
-31.99951171,3.09544518,38.10854,36.8624,31.15215445
31.9972076,3.43816281,39.35528,38.00119,52.32187625
-31.99951171,3.14579995,38.0848,36.93357,50.33750024
-31.9972076,3.2059205,39.53338,38.21471,87.81414747
-31.99951171,3.14366369,38.0848,36.88612,49.74219911
-31.99951171,3.18394751,39.12968,37.81139,77.3454357
0,2.91477836,41.13633,39.76869,-1.0764e-12
31.99951171,3.38719768,39.43839,38.16726,25.93788959
31.9972076,3.42412451,39.23654,37.98933,43.03564207
0,2.90226596,41.74189,40.30249,0.696165579
31.99951171,3.45799954,39.85397,38.55872,69.62801917
-31.99951171,2.23208972,40.55452,39.30605,1.465409948
-31.9972076,3.17601282,38.95157,37.58601,72.13639151
0,2.62394141,41.46879,40.0178,0.125640981
31.9972076,3.50774395,40.59014,39.21115,90.2264708
-31.99951171,3.16044862,38.39351,37.04034,59.36638599
-31.99951171,3.09788663,38.13229,36.87426,31.41097014
-31.9972076,3.16716258,38.66661,37.31317,65.57371913
31.9972076,3.43938354,39.27216,37.94188,53.0769901
31.9972076,3.38872358,39.3434,38.08423,26.21128345
31.9972076,3.44182498,39.43839,38.16726,55.79972081
